prefecture_code,target_variable,predictor_variable,frequency_band,best_lag_days,best_correlation,best_absolute_correlation,zero_lag_correlation,absolute_correlation_gain_vs_zero,n_observations_at_best_lag,max_lag_searched,lag_interpretation
JP-46,incidence_per_100k,rh,annual,7,-0.9879452999087188,0.9879452999087188,-0.9801323403213145,0.007812959587404356,4376,30,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,annual,7,0.9858944553288965,0.9858944553288965,0.9777755888951434,0.008118866433753147,4376,30,predictor_leads_target
JP-46,incidence_per_100k,ah,annual,0,-0.9849298543543037,0.9849298543543037,-0.9849298543543037,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,t2m,annual,0,-0.9838825492004956,0.9838825492004956,-0.9838825492004956,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,annual,0,0.8980368446542488,0.8980368446542488,0.8980368446542488,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,annual,0,0.7231370172796431,0.7231370172796431,0.7231370172796431,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,annual,0,0.6080533372505543,0.6080533372505543,0.6080533372505543,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,annual,0,0.5970502837042099,0.5970502837042099,0.5970502837042099,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,annual,0,-0.3546016036677647,0.3546016036677647,-0.3546016036677647,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,high_frequency,4,0.03868720558147706,0.03868720558147706,0.002378930963698602,0.03630827461777846,4379,14,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,high_frequency,4,0.03820772305618429,0.03820772305618429,-0.0009266236103459943,0.037281099445838295,4379,14,predictor_leads_target
JP-46,incidence_per_100k,tp,high_frequency,7,0.03527922800392545,0.03527922800392545,0.005667527006819993,0.02961170099710546,4376,14,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,high_frequency,8,-0.030299554985407144,0.030299554985407144,0.0029786173534502892,0.027320937631956855,4375,14,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,high_frequency,9,0.02575812444114926,0.02575812444114926,0.004714792191826235,0.021043332249323025,4374,14,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,high_frequency,11,0.018217997297882427,0.018217997297882427,-0.0017578356468070948,0.016460161651075333,4372,14,predictor_leads_target
JP-46,incidence_per_100k,rh,high_frequency,10,-0.016567074356938126,0.016567074356938126,0.0016557469893291605,0.014911327367608966,4373,14,predictor_leads_target
JP-46,incidence_per_100k,t2m,high_frequency,12,0.014358126727445275,0.014358126727445275,-0.010111744541906232,0.004246382185539042,4371,14,predictor_leads_target
JP-46,incidence_per_100k,ah,high_frequency,14,-0.013405532203418741,0.013405532203418741,-0.010563891050419686,0.002841641152999055,4369,14,predictor_leads_target
JP-46,incidence_per_100k,tp,interannual,0,0.1415203253963365,0.1415203253963365,0.1415203253963365,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,t2m,interannual,0,-0.1362084643478766,0.1362084643478766,-0.1362084643478766,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,interannual,0,-0.11440174747937149,0.11440174747937149,-0.11440174747937149,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,interannual,0,-0.10409314637855192,0.10409314637855192,-0.10409314637855192,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,ah,interannual,0,-0.0951856931439321,0.0951856931439321,-0.0951856931439321,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,interannual,0,-0.07617190094767082,0.07617190094767082,-0.07617190094767082,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,rh,interannual,0,0.04841010089373845,0.04841010089373845,0.04841010089373845,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,interannual,0,0.030345153447991286,0.030345153447991286,0.030345153447991286,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,interannual,0,0.020616992995811483,0.020616992995811483,0.020616992995811483,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,interannual,0,0.00018258664521338938,0.00018258664521338938,0.00018258664521338938,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,rh,seasonal_subannual,3,-0.4193678610419058,0.4193678610419058,-0.4078402520789088,0.011527608962997038,4380,30,predictor_leads_target
JP-46,incidence_per_100k,t2m,seasonal_subannual,1,-0.3426874489597217,0.3426874489597217,-0.3410070499970558,0.0016803989626659188,4382,30,predictor_leads_target
JP-46,incidence_per_100k,tp,seasonal_subannual,4,-0.3143061696479318,0.3143061696479318,-0.3077091631560136,0.006597006491918189,4379,30,predictor_leads_target
JP-46,incidence_per_100k,ah,seasonal_subannual,1,-0.31063299352073453,0.31063299352073453,-0.30977689120648755,0.000856102314246987,4382,30,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,seasonal_subannual,2,-0.22721418098766588,0.22721418098766588,-0.21828642207815996,0.008927758909505923,4381,30,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,seasonal_subannual,7,0.09160845869644545,0.09160845869644545,0.08367833714861887,0.007930121547826574,4376,30,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,seasonal_subannual,18,-0.05091632014926387,0.05091632014926387,0.014120949541762198,0.036795370607501675,4365,30,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,seasonal_subannual,20,-0.03611454949426166,0.03611454949426166,0.026450344751043273,0.009664204743218389,4363,30,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,seasonal_subannual,10,-0.03360841167917747,0.03360841167917747,-0.024559521457458336,0.009048890221719133,4373,30,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,seasonal_subannual,30,0.024836871360763783,0.024836871360763783,-0.020397066554923654,0.004439804805840129,4353,30,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,semiannual,10,0.8750662703615497,0.8750662703615497,0.8252903189408972,0.0497759514206525,4373,30,predictor_leads_target
JP-46,incidence_per_100k,t2m,semiannual,21,-0.8047228966016163,0.8047228966016163,-0.618852553880612,0.18587034272100433,4362,30,predictor_leads_target
JP-46,incidence_per_100k,rh,semiannual,3,0.6219858905575631,0.6219858905575631,0.6194259828517092,0.0025599077058539033,4380,30,predictor_leads_target
JP-46,incidence_per_100k,tp,semiannual,29,0.621682744340099,0.621682744340099,0.34079177849844305,0.2808909658416559,4354,30,predictor_leads_target
JP-46,incidence_per_100k,ah,semiannual,0,0.38651658443004905,0.38651658443004905,0.38651658443004905,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,semiannual,0,-0.1270572004421252,0.1270572004421252,-0.1270572004421252,0.0,4383,30,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,semiannual,18,-0.08270204946102508,0.08270204946102508,-0.0674331569728618,0.01526889248816328,4365,30,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,subseasonal,0,-0.07355252648390904,0.07355252648390904,-0.07355252648390904,0.0,4383,21,predictor_leads_target
JP-46,incidence_per_100k,t2m,subseasonal,12,0.0727719841375039,0.0727719841375039,-0.06812688958490094,0.004645094552602952,4371,21,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,subseasonal,2,0.07046704361596612,0.07046704361596612,0.027702444688382215,0.0427645989275839,4381,21,predictor_leads_target
JP-46,incidence_per_100k,ah,subseasonal,20,0.04321333170262317,0.04321333170262317,-0.037322509680983516,0.005890822021639652,4363,21,predictor_leads_target
JP-46,incidence_per_100k,tp,subseasonal,2,0.04191707220324268,0.04191707220324268,0.030759372127082643,0.011157700076160036,4381,21,predictor_leads_target
JP-46,incidence_per_100k,rh,subseasonal,2,-0.041428712352425984,0.041428712352425984,-0.01962147145787158,0.021807240894554405,4381,21,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,subseasonal,3,0.04131556696482095,0.04131556696482095,-0.0067831688814789185,0.034532398083342034,4380,21,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,subseasonal,0,0.036442581758665674,0.036442581758665674,0.036442581758665674,0.0,4383,21,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,subseasonal,4,-0.03417303610684044,0.03417303610684044,0.030126840605314273,0.00404619550152617,4379,21,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,subseasonal,9,-0.0337614694492064,0.0337614694492064,-0.010574334240149565,0.023187135209056832,4374,21,predictor_leads_target
JP-46,incidence_per_100k,nw_wind,trend,0,-0.9225685258040325,0.9225685258040325,-0.9225685258040325,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,w2c_transition_intensity,trend,0,-0.8696184267618917,0.8696184267618917,-0.8696184267618917,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,tp,trend,0,0.8577453968198675,0.8577453968198675,0.8577453968198675,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,w2c_event,trend,0,-0.8479389209770939,0.8479389209770939,-0.8479389209770939,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,rh,trend,0,0.8244145290848192,0.8244145290848192,0.8244145290848192,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,t2m,trend,0,-0.6733834631522966,0.6733834631522966,-0.6733834631522966,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,c2w_transition_intensity,trend,0,0.4928437764147457,0.4928437764147457,0.4928437764147457,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,t2m_std_anom,trend,0,-0.46767941230991844,0.46767941230991844,-0.46767941230991844,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,ah,trend,0,-0.28253654334277806,0.28253654334277806,-0.28253654334277806,0.0,4383,0,predictor_leads_target
JP-46,incidence_per_100k,c2w_event,trend,0,0.15895877012016113,0.15895877012016113,0.15895877012016113,0.0,4383,0,predictor_leads_target
JP-47,cases,rh,annual,16,-0.9893014482852314,0.9893014482852314,-0.9507739392898831,0.03852750899534829,4367,30,predictor_leads_target
JP-47,cases,ah,annual,0,-0.9891973893313248,0.9891973893313248,-0.9891973893313248,0.0,4383,30,predictor_leads_target
JP-47,cases,tp,annual,17,-0.9886315668444573,0.9886315668444573,-0.9465403129458021,0.0420912538986552,4366,30,predictor_leads_target
JP-47,cases,nw_wind,annual,18,0.9856347668640942,0.9856347668640942,0.9393033601857584,0.046331406678335796,4365,30,predictor_leads_target
JP-47,cases,t2m,annual,0,-0.969952590674463,0.969952590674463,-0.969952590674463,0.0,4383,30,predictor_leads_target
JP-47,cases,c2w_transition_intensity,annual,0,0.7595372066342077,0.7595372066342077,0.7595372066342077,0.0,4383,30,predictor_leads_target
JP-47,cases,c2w_event,annual,0,0.7518338336956947,0.7518338336956947,0.7518338336956947,0.0,4383,30,predictor_leads_target
JP-47,cases,w2c_event,annual,0,0.7381808107588664,0.7381808107588664,0.7381808107588664,0.0,4383,30,predictor_leads_target
JP-47,cases,w2c_transition_intensity,annual,0,0.7013535140723367,0.7013535140723367,0.7013535140723367,0.0,4383,30,predictor_leads_target
JP-47,cases,t2m_std_anom,annual,0,-0.4721816855836541,0.4721816855836541,-0.4721816855836541,0.0,4383,30,predictor_leads_target
JP-47,cases,w2c_event,high_frequency,11,-0.04316851271949532,0.04316851271949532,-0.0068386326996068445,0.036329880019888475,4372,14,predictor_leads_target
JP-47,cases,w2c_transition_intensity,high_frequency,7,-0.04138794161814788,0.04138794161814788,-0.0055953713951715145,0.03579257022297636,4376,14,predictor_leads_target
JP-47,cases,tp,high_frequency,5,-0.04069268292959667,0.04069268292959667,0.010619146339769917,0.030073536589826755,4378,14,predictor_leads_target
JP-47,cases,c2w_event,high_frequency,7,0.03708398650500425,0.03708398650500425,0.0014561214690551028,0.03562786503594915,4376,14,predictor_leads_target
JP-47,cases,c2w_transition_intensity,high_frequency,11,0.035357553888938326,0.035357553888938326,-0.0016852204383074145,0.03367233345063091,4372,14,predictor_leads_target
JP-47,cases,nw_wind,high_frequency,1,0.027016026719748322,0.027016026719748322,-0.0006911002346928464,0.026324926485055477,4382,14,predictor_leads_target
JP-47,cases,ah,high_frequency,12,-0.02270175043466634,0.02270175043466634,0.0016263914061910498,0.02107535902847529,4371,14,predictor_leads_target
JP-47,cases,t2m,high_frequency,13,-0.020008632773728604,0.020008632773728604,-0.01108889796583717,0.008919734807891435,4370,14,predictor_leads_target
JP-47,cases,rh,high_frequency,14,0.019299881381299004,0.019299881381299004,0.003974043607646411,0.015325837773652594,4369,14,predictor_leads_target
JP-47,cases,t2m_std_anom,high_frequency,9,0.018480542956654668,0.018480542956654668,-0.003003549927084419,0.015476993029570249,4374,14,predictor_leads_target
JP-47,cases,t2m_std_anom,interannual,0,-0.32778380588963246,0.32778380588963246,-0.32778380588963246,0.0,4383,0,predictor_leads_target
JP-47,cases,t2m,interannual,0,-0.31078055848668157,0.31078055848668157,-0.31078055848668157,0.0,4383,0,predictor_leads_target
JP-47,cases,ah,interannual,0,-0.22117631340699137,0.22117631340699137,-0.22117631340699137,0.0,4383,0,predictor_leads_target
JP-47,cases,rh,interannual,0,-0.1446114176254837,0.1446114176254837,-0.1446114176254837,0.0,4383,0,predictor_leads_target
JP-47,cases,w2c_transition_intensity,interannual,0,-0.10512816667244469,0.10512816667244469,-0.10512816667244469,0.0,4383,0,predictor_leads_target
JP-47,cases,tp,interannual,0,0.08400651384478462,0.08400651384478462,0.08400651384478462,0.0,4383,0,predictor_leads_target
JP-47,cases,w2c_event,interannual,0,-0.07250365818382049,0.07250365818382049,-0.07250365818382049,0.0,4383,0,predictor_leads_target
JP-47,cases,c2w_event,interannual,0,-0.04833685969884139,0.04833685969884139,-0.04833685969884139,0.0,4383,0,predictor_leads_target
JP-47,cases,nw_wind,interannual,0,-0.02520339775082096,0.02520339775082096,-0.02520339775082096,0.0,4383,0,predictor_leads_target
JP-47,cases,c2w_transition_intensity,interannual,0,-0.015913847489111618,0.015913847489111618,-0.015913847489111618,0.0,4383,0,predictor_leads_target
JP-47,cases,tp,seasonal_subannual,26,0.10981730326307741,0.10981730326307741,-0.06621086210377086,0.04360644115930655,4357,30,predictor_leads_target
JP-47,cases,t2m,seasonal_subannual,14,-0.10924817538255001,0.10924817538255001,-0.04209337815085382,0.06715479723169618,4369,30,predictor_leads_target
JP-47,cases,c2w_event,seasonal_subannual,18,0.09443997136383793,0.09443997136383793,-0.08495833979824027,0.009481631565597656,4365,30,predictor_leads_target
JP-47,cases,t2m_std_anom,seasonal_subannual,26,-0.09049817694826227,0.09049817694826227,0.02627318908182868,0.06422498786643359,4357,30,predictor_leads_target
JP-47,cases,c2w_transition_intensity,seasonal_subannual,17,0.08951498059494485,0.08951498059494485,-0.06752605497985589,0.02198892561508896,4366,30,predictor_leads_target
JP-47,cases,nw_wind,seasonal_subannual,24,-0.04524964243256036,0.04524964243256036,-0.027848284721708062,0.0174013577108523,4359,30,predictor_leads_target
JP-47,cases,ah,seasonal_subannual,30,-0.035369632047497594,0.035369632047497594,0.01751390967189195,0.017855722375605645,4353,30,predictor_leads_target
JP-47,cases,rh,seasonal_subannual,21,0.0344859869086438,0.0344859869086438,-0.006438178852788718,0.028047808055855085,4362,30,predictor_leads_target
JP-47,cases,w2c_transition_intensity,seasonal_subannual,0,-0.023535743269594785,0.023535743269594785,-0.023535743269594785,0.0,4383,30,predictor_leads_target
JP-47,cases,w2c_event,seasonal_subannual,1,-0.01602392441140457,0.01602392441140457,-0.01078893485435439,0.005234989557050179,4382,30,predictor_leads_target
JP-47,cases,t2m,semiannual,10,-0.5537235838946502,0.5537235838946502,-0.5241542309075162,0.029569352987133923,4373,30,predictor_leads_target
JP-47,cases,tp,semiannual,0,-0.5135436999482564,0.5135436999482564,-0.5135436999482564,0.0,4383,30,predictor_leads_target
JP-47,cases,rh,semiannual,0,-0.37420495792847414,0.37420495792847414,-0.37420495792847414,0.0,4383,30,predictor_leads_target
JP-47,cases,ah,semiannual,0,0.24265517862139008,0.24265517862139008,0.24265517862139008,0.0,4383,30,predictor_leads_target
JP-47,cases,nw_wind,semiannual,30,0.19115256563954444,0.19115256563954444,0.10074228187063809,0.09041028376890635,4353,30,predictor_leads_target
JP-47,cases,w2c_event,semiannual,30,-0.18367867903580531,0.18367867903580531,-0.061599022498947574,0.12207965653685773,4353,30,predictor_leads_target
JP-47,cases,w2c_transition_intensity,semiannual,28,-0.16112278647713998,0.16112278647713998,-0.09409427269771156,0.06702851377942842,4355,30,predictor_leads_target
JP-47,cases,t2m_std_anom,semiannual,0,-0.0976179926571921,0.0976179926571921,-0.0976179926571921,0.0,4383,30,predictor_leads_target
JP-47,cases,rh,subseasonal,0,-0.0662243967339736,0.0662243967339736,-0.0662243967339736,0.0,4383,21,predictor_leads_target
JP-47,cases,ah,subseasonal,1,-0.06207084884469252,0.06207084884469252,-0.0604023952789809,0.0016684535657116237,4382,21,predictor_leads_target
JP-47,cases,t2m,subseasonal,2,-0.055243933108691856,0.055243933108691856,-0.03957667933947017,0.015667253769221685,4381,21,predictor_leads_target
JP-47,cases,nw_wind,subseasonal,0,-0.052377008999648436,0.052377008999648436,-0.052377008999648436,0.0,4383,21,predictor_leads_target
