prefecture_code,variable,assigned_band,band_trajectory_energy_fraction,n_components
JP-43,c2w_transition_intensity,high_frequency,0.30163932612623645,292
JP-43,c2w_transition_intensity,interannual,0.002067065290997239,2
JP-43,c2w_transition_intensity,seasonal_subannual,0.013350881556393109,13
JP-43,c2w_transition_intensity,subseasonal,0.0877759956244881,90
JP-43,c2w_transition_intensity,trend,0.007527674398367923,1
JP-43,cases,annual,0.05299169185261448,3
JP-43,cases,high_frequency,0.07073759870188479,253
JP-43,cases,interannual,0.0018912748720733862,3
JP-43,cases,seasonal_subannual,0.008868218589747894,31
JP-43,cases,semiannual,0.002551277399347302,5
JP-43,cases,subseasonal,0.029241690825559982,102
JP-43,cases,trend,0.6788752771101152,3
JP-43,incidence_per_100k,annual,0.05307981480670655,3
JP-43,incidence_per_100k,high_frequency,0.0732166357070244,263
JP-43,incidence_per_100k,interannual,0.0020934640343864734,4
JP-43,incidence_per_100k,seasonal_subannual,0.00871535207847793,29
JP-43,incidence_per_100k,semiannual,0.004054426005637491,6
JP-43,incidence_per_100k,subseasonal,0.026833275677873414,93
JP-43,incidence_per_100k,trend,0.6774528900026315,2
JP-43,nw_wind,annual,0.17219068294085024,3
JP-43,nw_wind,high_frequency,0.14459875138982017,174
JP-43,nw_wind,interannual,0.006391903081164483,5
JP-43,nw_wind,seasonal_subannual,0.03821311865751129,41
JP-43,nw_wind,semiannual,0.005960829075660595,5
JP-43,nw_wind,subseasonal,0.2008231247308466,171
JP-43,nw_wind,trend,0.05786846236721607,1
JP-43,rh,annual,0.0023396435341157666,4
JP-43,rh,high_frequency,0.002163568359205943,155
JP-43,rh,interannual,0.0002404002632904206,5
JP-43,rh,seasonal_subannual,0.0017025270498148,55
JP-43,rh,semiannual,0.000964799974813414,9
JP-43,rh,subseasonal,0.003236525579912623,170
JP-43,rh,trend,0.9828847393876855,2
JP-43,t2m,annual,0.20159319437426804,4
JP-43,t2m,high_frequency,0.0014311046068540445,67
JP-43,t2m,interannual,0.00047885141277035666,9
JP-43,t2m,seasonal_subannual,0.0033365088245615486,68
JP-43,t2m,semiannual,0.0031067911892463315,12
JP-43,t2m,subseasonal,0.00875390461456531,238
JP-43,t2m,trend,0.7738202155048058,2
JP-43,t2m_std_anom,annual,0.05962022857023459,5
JP-43,t2m_std_anom,interannual,0.04412351926680163,8
JP-43,t2m_std_anom,seasonal_subannual,0.2818248129583751,99
JP-43,t2m_std_anom,semiannual,0.062206207560431374,18
JP-43,t2m_std_anom,subseasonal,0.45614415320449886,269
JP-43,t2m_std_anom,trend,0.014000660435259113,1
JP-43,tp,annual,0.056301943908284,2
JP-43,tp,high_frequency,0.11975844733389304,172
JP-43,tp,interannual,0.0060926668665079245,5
JP-43,tp,seasonal_subannual,0.12280064107500674,67
JP-43,tp,semiannual,0.027536298103149667,9
JP-43,tp,subseasonal,0.13882915025349735,144
JP-43,tp,trend,0.21581642901121859,1
JP-43,w2c_event,annual,0.0007690426330035461,1
JP-43,w2c_event,high_frequency,0.28436384987486085,273
JP-43,w2c_event,seasonal_subannual,0.013998622934781628,14
JP-43,w2c_event,semiannual,0.0014308004403500965,2
JP-43,w2c_event,subseasonal,0.11589020660628546,109
JP-43,w2c_event,trend,0.009556978799897444,1
JP-43,w2c_transition_intensity,annual,0.003170773012293757,4
JP-43,w2c_transition_intensity,high_frequency,0.2938573762042552,284
JP-43,w2c_transition_intensity,seasonal_subannual,0.019054516883613613,20
JP-43,w2c_transition_intensity,semiannual,0.0006887040735770888,1
JP-43,w2c_transition_intensity,subseasonal,0.09735735172170068,90
JP-43,w2c_transition_intensity,trend,0.009405878572846534,1
JP-44,ah,annual,0.17808525084789903,3
JP-44,ah,high_frequency,0.00205406247042759,91
JP-44,ah,interannual,0.00054083751683296,7
JP-44,ah,seasonal_subannual,0.003738600558695365,65
JP-44,ah,semiannual,0.007278041490491593,8
JP-44,ah,subseasonal,0.008398526563160319,223
JP-44,ah,trend,0.7919365223492814,3
JP-44,c2w_event,annual,0.0026624736043470015,2
JP-44,c2w_event,high_frequency,0.28601772242618123,283
JP-44,c2w_event,interannual,0.001715321490881525,2
JP-44,c2w_event,seasonal_subannual,0.021415053559457702,22
JP-44,c2w_event,subseasonal,0.09362019665499055,90
JP-44,c2w_event,trend,0.007031746274428135,1
JP-44,c2w_transition_intensity,annual,0.00261017056516196,2
JP-44,c2w_transition_intensity,high_frequency,0.2891205800341488,287
JP-44,c2w_transition_intensity,interannual,0.001924258180574099,2
JP-44,c2w_transition_intensity,seasonal_subannual,0.018874405602031914,19
JP-44,c2w_transition_intensity,subseasonal,0.09202941108026647,89
JP-44,c2w_transition_intensity,trend,0.006903809163278989,1
JP-44,cases,annual,0.034317424583708976,2
JP-44,cases,high_frequency,0.10796033982348216,264
JP-44,cases,interannual,0.001416827221821454,2
JP-44,cases,seasonal_subannual,0.010870702642502596,25
JP-44,cases,semiannual,0.005170165478096052,8
JP-44,cases,subseasonal,0.041115299298453506,98
JP-44,cases,trend,0.5743198584701541,1
JP-44,incidence_per_100k,annual,0.03459842716261388,2
JP-44,incidence_per_100k,high_frequency,0.10485335427153815,257
JP-44,incidence_per_100k,interannual,0.0008676782221516855,1
JP-44,incidence_per_100k,seasonal_subannual,0.01280056452634737,29
JP-44,incidence_per_100k,semiannual,0.003927926669647668,4
JP-44,incidence_per_100k,subseasonal,0.04411330156525551,106
JP-44,incidence_per_100k,trend,0.5745576883103397,1
JP-44,nw_wind,annual,0.21646444137329116,3
JP-44,nw_wind,high_frequency,0.1226063666668067,157
JP-44,nw_wind,interannual,0.0030665644076403368,3
JP-44,nw_wind,seasonal_subannual,0.039463321215743974,44
JP-44,nw_wind,semiannual,0.007894420479174257,7
JP-44,nw_wind,subseasonal,0.1885827331190512,185
JP-44,nw_wind,trend,0.07666914775562457,1
JP-44,rh,annual,0.0025337798755106886,5
JP-44,rh,high_frequency,0.0022129958763269287,155
JP-44,rh,interannual,0.0003024654380371499,7
JP-44,rh,seasonal_subannual,0.0018969169927402572,65
JP-44,rh,semiannual,0.0006582096275324923,11
JP-44,rh,subseasonal,0.0030842137582683983,156
JP-44,rh,trend,0.9830366059268382,1
JP-44,t2m,annual,0.21436958278134455,5
JP-44,t2m,high_frequency,0.0013055797398369969,64
JP-44,t2m,interannual,0.00017560872355084045,4
JP-44,t2m,seasonal_subannual,0.003270925072723175,72
JP-44,t2m,semiannual,0.002826109643507926,17
JP-44,t2m,subseasonal,0.007958191618245377,235
JP-44,t2m,trend,0.7630206996609044,3
JP-44,t2m_std_anom,annual,0.054392130950350795,5
JP-44,t2m_std_anom,interannual,0.04815973789701872,8
JP-44,t2m_std_anom,seasonal_subannual,0.2819018437922366,100
JP-44,t2m_std_anom,semiannual,0.068553760768607,15
JP-44,t2m_std_anom,subseasonal,0.43979791027922727,270
JP-44,t2m_std_anom,trend,0.024084256079135936,2
JP-44,tp,annual,0.0449895907116711,2
JP-44,tp,high_frequency,0.12493534835628513,162
JP-44,tp,interannual,0.004255391935402198,4
JP-44,tp,seasonal_subannual,0.10246745156146447,66
JP-44,tp,semiannual,0.0125494086331348,8
JP-44,tp,subseasonal,0.15973445625291122,157
JP-44,tp,trend,0.20172660692597702,1
JP-44,w2c_event,high_frequency,0.2830200325467105,278
JP-44,w2c_event,seasonal_subannual,0.0255058849979423,25
JP-44,w2c_event,subseasonal,0.10259130037257498,96
JP-44,w2c_event,trend,0.008990232134892407,1
JP-44,w2c_transition_intensity,high_frequency,0.2930995853965273,292
JP-44,w2c_transition_intensity,seasonal_subannual,0.016379945543968148,13
JP-44,w2c_transition_intensity,subseasonal,0.09936180695990121,94
JP-44,w2c_transition_intensity,trend,0.008834507848344494,1
JP-45,ah,annual,0.1665675939249745,4
JP-45,ah,high_frequency,0.0022270751337340176,89
JP-45,ah,interannual,0.0005126902378681421,7
JP-45,ah,seasonal_subannual,0.003680771095792792,66
JP-45,ah,semiannual,0.006047671159901356,8
JP-45,ah,subseasonal,0.009043504164718559,223
JP-45,ah,trend,0.8033814311111801,3
JP-45,c2w_event,high_frequency,0.30523912577559786,295
JP-45,c2w_event,interannual,0.002553598181881505,3
JP-45,c2w_event,seasonal_subannual,0.01977695109849167,22
JP-45,c2w_event,subseasonal,0.08061043447267686,79
JP-45,c2w_event,trend,0.007529764899823768,1
JP-45,c2w_transition_intensity,high_frequency,0.30515597738103,296
JP-45,c2w_transition_intensity,interannual,0.001847562664387993,2
JP-45,c2w_transition_intensity,seasonal_subannual,0.017440593414103686,18
JP-45,c2w_transition_intensity,subseasonal,0.08272528763147359,83
JP-45,c2w_transition_intensity,trend,0.007399813326500024,1
JP-45,cases,annual,0.029992785757119465,2
JP-45,cases,high_frequency,0.11855648499462512,289
JP-45,cases,interannual,0.0008125321292250466,2
JP-45,cases,seasonal_subannual,0.015354718603785901,29
JP-45,cases,semiannual,0.0068043683316562995,6
JP-45,cases,subseasonal,0.029414687094333473,71
JP-45,cases,trend,0.5703260095195932,1
JP-45,incidence_per_100k,annual,0.03016757647576796,2
JP-45,incidence_per_100k,high_frequency,0.11789970961601001,285
JP-45,incidence_per_100k,interannual,0.0007983723110363012,2
JP-45,incidence_per_100k,seasonal_subannual,0.015809713242979407,31
JP-45,incidence_per_100k,semiannual,0.0069000679399423654,6
JP-45,incidence_per_100k,subseasonal,0.02925534975244032,73
JP-45,incidence_per_100k,trend,0.5708887362105218,1
JP-45,nw_wind,annual,0.22331783657510712,4
JP-45,nw_wind,high_frequency,0.09980598354009572,147
JP-45,nw_wind,interannual,0.006035364941802825,5
JP-45,nw_wind,seasonal_subannual,0.03817260991025779,39
JP-45,nw_wind,semiannual,0.018774833429775428,15
JP-45,nw_wind,subseasonal,0.17127199399784152,189
JP-45,nw_wind,trend,0.13855026187462252,1
JP-45,rh,annual,0.003756129115197276,4
JP-45,rh,high_frequency,0.002182949505620145,141
JP-45,rh,interannual,0.00023462967705132888,6
JP-45,rh,seasonal_subannual,0.0016894349383544856,60
JP-45,rh,semiannual,0.0006691518070632013,8
JP-45,rh,subseasonal,0.0036866978338026724,180
JP-45,rh,trend,0.9810890420469462,1
JP-45,t2m,annual,0.1844671974600006,3
JP-45,t2m,high_frequency,0.0012882580336353161,64
JP-45,t2m,interannual,0.0005315866070264855,8
JP-45,t2m,seasonal_subannual,0.0033268875940289278,71
JP-45,t2m,semiannual,0.0032216924990280424,11
JP-45,t2m,subseasonal,0.008098948798500044,241
JP-45,t2m,trend,0.792360670069317,2
JP-45,t2m_std_anom,annual,0.023698167735453583,5
JP-45,t2m_std_anom,interannual,0.051469775766375424,7
JP-45,t2m_std_anom,seasonal_subannual,0.29020273424050674,107
JP-45,t2m_std_anom,semiannual,0.08030923974531862,14
JP-45,t2m_std_anom,subseasonal,0.4387245383032221,265
JP-45,t2m_std_anom,trend,0.03462368852257584,2
JP-45,tp,annual,0.056699422286774596,2
JP-45,tp,high_frequency,0.13075041539422033,171
JP-45,tp,interannual,0.008498276379080282,7
JP-45,tp,seasonal_subannual,0.09729418451770214,59
JP-45,tp,semiannual,0.02069237014225662,14
JP-45,tp,subseasonal,0.13992496050197378,146
JP-45,tp,trend,0.22774024678336144,1
JP-45,w2c_event,high_frequency,0.3003777779248403,290
JP-45,w2c_event,interannual,0.0006938970922545681,1
JP-45,w2c_event,seasonal_subannual,0.018088773271419504,19
JP-45,w2c_event,subseasonal,0.09729700235058984,89
JP-45,w2c_event,trend,0.008927737396410928,1
JP-45,w2c_transition_intensity,high_frequency,0.2938294985511818,284
JP-45,w2c_transition_intensity,interannual,0.0007582608641020924,1
JP-45,w2c_transition_intensity,seasonal_subannual,0.022249851208225892,24
JP-45,w2c_transition_intensity,subseasonal,0.09762022069907295,90
JP-45,w2c_transition_intensity,trend,0.008764960374200804,1
JP-46,ah,annual,0.14592845578160085,3
JP-46,ah,high_frequency,0.0018744248318728913,87
JP-46,ah,interannual,0.0004187412030967124,5
JP-46,ah,seasonal_subannual,0.0031370471343916987,69
JP-46,ah,semiannual,0.005060333516047616,12
JP-46,ah,subseasonal,0.008228028657723164,221
JP-46,ah,trend,0.8279047605555433,3
JP-46,c2w_event,annual,0.0030878568201184895,2
JP-46,c2w_event,high_frequency,0.30574809367923256,297
JP-46,c2w_event,interannual,0.005799732926490057,6
JP-46,c2w_event,seasonal_subannual,0.017206516337933544,17
JP-46,c2w_event,subseasonal,0.07986736587051493,77
JP-46,c2w_event,trend,0.007144782179455512,1
JP-46,c2w_transition_intensity,annual,0.004776631977217869,3
JP-46,c2w_transition_intensity,high_frequency,0.3014472806946395,291
JP-46,c2w_transition_intensity,interannual,0.005944418226549326,6
JP-46,c2w_transition_intensity,seasonal_subannual,0.013712321080108104,13
JP-46,c2w_transition_intensity,semiannual,0.0006935063527917484,1
JP-46,c2w_transition_intensity,subseasonal,0.085549267691716,85
JP-46,c2w_transition_intensity,trend,0.007003797380143678,1
JP-46,cases,annual,0.04064918951471606,2
JP-46,cases,high_frequency,0.08287544136367947,277
JP-46,cases,interannual,0.0007230700034884941,3
JP-46,cases,seasonal_subannual,0.0070438016364061315,19
JP-46,cases,semiannual,0.006931804551121229,7
JP-46,cases,subseasonal,0.024781473130296352,90
JP-46,cases,trend,0.6781569805647043,2
JP-46,incidence_per_100k,annual,0.04100640801887068,2
JP-46,incidence_per_100k,high_frequency,0.08218182402235623,274
JP-46,incidence_per_100k,interannual,0.0004832278382642537,2
JP-46,incidence_per_100k,seasonal_subannual,0.0077523693476614424,22
JP-46,incidence_per_100k,semiannual,0.006828657136288485,6
JP-46,incidence_per_100k,subseasonal,0.02548122865404273,92
JP-46,incidence_per_100k,trend,0.677771978241133,2
JP-46,nw_wind,annual,0.18648700005952,4
JP-46,nw_wind,high_frequency,0.13108074506521683,156
JP-46,nw_wind,interannual,0.0058618047193591104,4
JP-46,nw_wind,seasonal_subannual,0.05125685495865646,47
JP-46,nw_wind,semiannual,0.016743948607473816,9
JP-46,nw_wind,subseasonal,0.20645197334553644,179
JP-46,nw_wind,trend,0.04728060851333062,1
JP-46,rh,annual,0.004671855633457084,4
JP-46,rh,high_frequency,0.0015927663475960754,132
JP-46,rh,interannual,0.00016231193340843193,6
JP-46,rh,seasonal_subannual,0.0014676871422177552,56
JP-46,rh,semiannual,0.0006283624761587278,9
JP-46,rh,subseasonal,0.003376378872245211,192
JP-46,rh,trend,0.9828926432214302,1
JP-46,t2m,annual,0.1200842780209849,2
JP-46,t2m,high_frequency,0.0008150085328910998,60
JP-46,t2m,interannual,0.00035869622060600773,8
JP-46,t2m,seasonal_subannual,0.001889913956115824,69
JP-46,t2m,semiannual,0.002066147899088276,13
JP-46,t2m,subseasonal,0.005258248038676058,246
JP-46,t2m,trend,0.865204356143098,2
JP-46,t2m_std_anom,annual,0.022645553606424347,4
JP-46,t2m_std_anom,interannual,0.06155094577311704,7
JP-46,t2m_std_anom,seasonal_subannual,0.2577741875649409,104
JP-46,t2m_std_anom,semiannual,0.08586555659767586,14
JP-46,t2m_std_anom,subseasonal,0.4484784416834795,269
JP-46,t2m_std_anom,trend,0.04513735438984809,2
JP-46,tp,annual,0.05409181065956528,2
JP-46,tp,high_frequency,0.11036090883407894,164
JP-46,tp,interannual,0.008849547937405767,7
JP-46,tp,seasonal_subannual,0.10789457600835152,50
JP-46,tp,semiannual,0.027267403187452955,15
JP-46,tp,subseasonal,0.13400999869539224,161
JP-46,tp,trend,0.26357727814897325,1
JP-46,w2c_event,annual,0.002167576539536019,2
JP-46,w2c_event,high_frequency,0.3031965324644652,294
JP-46,w2c_event,interannual,0.0017505941130266764,2
JP-46,w2c_event,seasonal_subannual,0.01975292165258645,19
JP-46,w2c_event,subseasonal,0.08939414949612727,82
JP-46,w2c_event,trend,0.008600202483350193,1
JP-46,w2c_transition_intensity,annual,0.0011769614109499581,1
JP-46,w2c_transition_intensity,high_frequency,0.2891785659753869,282
JP-46,w2c_transition_intensity,interannual,0.0024667322960115127,3
JP-46,w2c_transition_intensity,seasonal_subannual,0.02489730386362238,25
JP-46,w2c_transition_intensity,subseasonal,0.09407567812634006,88
JP-46,w2c_transition_intensity,trend,0.008418108395791001,1
JP-47,ah,annual,0.0764294322780408,4
JP-47,ah,high_frequency,0.0014246625536939947,66
JP-47,ah,interannual,0.0006762859541469615,8
JP-47,ah,seasonal_subannual,0.004160329171949275,78
JP-47,ah,semiannual,0.0009122068112755918,11
JP-47,ah,subseasonal,0.008285268666321217,230
JP-47,ah,trend,0.9015278404116279,3
JP-47,c2w_event,annual,0.00711991503316306,2
JP-47,c2w_event,high_frequency,0.3003908261004773,296
JP-47,c2w_event,interannual,0.002804069194682017,3
JP-47,c2w_event,seasonal_subannual,0.012826433031804042,13
JP-47,c2w_event,subseasonal,0.09050773373265733,85
JP-47,c2w_event,trend,0.007711838940810124,1
JP-47,c2w_transition_intensity,annual,0.007173537503523704,2
JP-47,c2w_transition_intensity,high_frequency,0.29609615223531205,291
JP-47,c2w_transition_intensity,interannual,0.0016916448912271177,2
JP-47,c2w_transition_intensity,seasonal_subannual,0.01668323659231966,18
JP-47,c2w_transition_intensity,subseasonal,0.08976640240157067,86
JP-47,c2w_transition_intensity,trend,0.0076320865131610785,1
JP-47,cases,annual,0.008912878805967826,2
JP-47,cases,high_frequency,0.1124847795644414,291
JP-47,cases,interannual,0.0007698420148583773,2
JP-47,cases,seasonal_subannual,0.00751123637226858,21
JP-47,cases,semiannual,0.005572718924476097,6
JP-47,cases,subseasonal,0.029213427414342748,74
JP-47,cases,trend,0.6246661788654599,4
JP-47,incidence_per_100k,annual,0.008888542896035745,2
JP-47,incidence_per_100k,high_frequency,0.11112999262232434,286
JP-47,incidence_per_100k,interannual,0.000424492088387555,1
JP-47,incidence_per_100k,seasonal_subannual,0.00862034465495643,25
JP-47,incidence_per_100k,semiannual,0.005102396170432734,5
JP-47,incidence_per_100k,subseasonal,0.03088495646936229,78
JP-47,incidence_per_100k,trend,0.6235370292483305,3
JP-47,nw_wind,annual,0.17439999089475175,3
JP-47,nw_wind,high_frequency,0.1072737856968009,124
JP-47,nw_wind,interannual,0.0037897047309221154,4
JP-47,nw_wind,seasonal_subannual,0.06945325450317634,47
JP-47,nw_wind,semiannual,0.008886285500378885,9
JP-47,nw_wind,subseasonal,0.2749163704571089,213
JP-47,rh,annual,0.008437100619230772,6
JP-47,rh,high_frequency,0.0010915160553007358,78
JP-47,rh,interannual,0.0002953103495955497,10
JP-47,rh,seasonal_subannual,0.002172516742822112,68
JP-47,rh,semiannual,0.0002985372885114047,13
JP-47,rh,subseasonal,0.004817148222314981,224
JP-47,rh,trend,0.9783676989028737,1
JP-47,t2m,annual,0.028231431898428666,4
JP-47,t2m,high_frequency,0.00040158327571997,78
JP-47,t2m,interannual,0.00017240655694490762,10
JP-47,t2m,seasonal_subannual,0.000655176458623548,58
JP-47,t2m,semiannual,0.0003607337793361095,9
JP-47,t2m,subseasonal,0.0018190256386852507,239
JP-47,t2m,trend,0.9667893940417864,2
JP-47,t2m_std_anom,annual,0.04409972772009607,3
JP-47,t2m_std_anom,high_frequency,0.0017746616424111736,4
JP-47,t2m_std_anom,interannual,0.06113316307155523,11
JP-47,t2m_std_anom,seasonal_subannual,0.24600757622979294,98
JP-47,t2m_std_anom,semiannual,0.13758628202550469,17
JP-47,t2m_std_anom,subseasonal,0.3789627315781597,265
JP-47,t2m_std_anom,trend,0.055408428143695676,2
JP-47,tp,annual,0.010139911022976214,3
JP-47,tp,high_frequency,0.12285039305036193,152
JP-47,tp,interannual,0.008990944138077286,9
JP-47,tp,seasonal_subannual,0.07026703969860265,54
JP-47,tp,semiannual,0.009694564405589152,6
JP-47,tp,subseasonal,0.20544178705779517,175
JP-47,tp,trend,0.22514995338096302,1
JP-47,w2c_event,annual,0.004730036069219185,2
JP-47,w2c_event,high_frequency,0.3005749455568853,292
JP-47,w2c_event,interannual,0.0009252857517623661,1
JP-47,w2c_event,seasonal_subannual,0.01355913699308328,14
JP-47,w2c_event,semiannual,0.0058893007222921515,5
JP-47,w2c_event,subseasonal,0.09462566906036586,85
JP-47,w2c_event,trend,0.006143349746640812,1
